"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.041630884E2,6.055657196E0,6.363267517E-1,1.008557693E1
3.041731284E2,5.835764465E0,3.873944092E-1,9.934541016E0
3.041831684E2,5.750292206E0,2.556683350E-1,9.926906891E0
3.041932394E2,5.722450104E0,1.363664246E-1,9.983189850E0
3.042032794E2,5.631738739E0,-3.143463135E-2,9.921069031E0
3.042133204E2,5.367987213E0,-3.478765869E-1,9.685608673E0
3.042233604E2,4.930746460E0,-6.387217712E-1,9.385183411E0
3.042334004E2,4.395758972E0,-8.442443848E-1,9.104966125E0
3.042434414E2,3.907174988E0,-1.005309448E0,8.795409851E0
3.042535114E2,3.575913849E0,-1.092577972E0,8.536298676E0
3.042635524E2,3.467389526E0,-1.065035248E0,8.318202209E0
3.042735924E2,3.493135986E0,-1.021924896E0,8.054600372E0
3.042836324E2,3.471580811E0,-1.183588715E0,7.947572937E0
3.042936734E2,3.386557617E0,-1.315763855E0,7.823181610E0
3.043037434E2,3.360661469E0,-1.418749695E0,7.760911102E0
3.043137844E2,3.492686920E0,-1.438957672E0,7.884703674E0
3.043238244E2,3.811823273E0,-1.350042572E0,7.845934296E0
3.043338644E2,4.168830872E0,-1.335522766E0,7.584877167E0
3.043439044E2,4.511468353E0,-1.379680939E0,7.147935791E0
3.043539754E2,4.774920502E0,-1.425485687E0,6.699468384E0
3.043640164E2,4.860991516E0,-1.453028412E0,6.435417480E0
3.043740564E2,4.810696106E0,-1.478325806E0,6.178851013E0
3.043840964E2,4.754113770E0,-1.636846161E0,5.986351318E0
3.043941757E2,4.785099335E0,-1.650617523E0,5.975873108E0
3.044042167E2,4.850213928E0,-1.665287018E0,5.836063843E0
3.044142867E2,4.929698639E0,-1.995650024E0,5.627547455E0
3.044243277E2,4.955145721E0,-2.296973419E0,5.469775543E0
3.044343677E2,4.959786072E0,-2.503394165E0,5.304519196E0
3.044444077E2,4.967270508E0,-2.757266235E0,5.158423004E0
3.044544487E2,5.004692688E0,-2.998265076E0,5.038522339E0
3.044645187E2,5.030888214E0,-3.194806366E0,4.925357666E0
3.044745597E2,5.091063080E0,-3.434607697E0,4.807852020E0
3.044845997E2,5.167254639E0,-3.672463074E0,4.602628784E0
3.044946397E2,5.267097015E0,-3.885919189E0,4.426445160E0
3.045046807E2,5.352868652E0,-4.083657990E0,4.270469513E0
3.045147507E2,5.370082855E0,-4.148173828E0,4.295766907E0
3.045247917E2,5.341192932E0,-4.296365662E0,4.378095703E0
3.045348317E2,5.400020599E0,-4.422702942E0,4.465663605E0
3.045448717E2,5.507796478E0,-4.456382904E0,4.370910645E0
3.045549117E2,5.604495392E0,-4.538112946E0,4.323159943E0
3.045649527E2,5.605842590E0,-4.517605591E0,4.198918304E0
3.045750237E2,5.601351929E0,-4.762346649E0,4.150269470E0
3.045850637E2,5.650000763E0,-5.102289734E0,4.182751923E0
3.045951037E2,5.852230225E0,-5.417534180E0,4.381388855E0
3.046051437E2,6.100563812E0,-5.791905670E0,4.583618317E0
3.046151847E2,6.409970398E0,-6.199957123E0,4.704866180E0
3.046252557E2,6.828500061E0,-6.589746552E0,4.903054047E0
3.046352957E2,7.284751282E0,-6.856491852E0,5.151088257E0
3.046453357E2,7.806865540E0,-6.990313568E0,5.262606354E0
3.046553757E2,8.388106842E0,-7.019053802E0,5.208119659E0
3.046654167E2,9.010362854E0,-6.836433563E0,4.926704865E0
3.046754867E2,9.522897034E0,-6.580615540E0,4.509971466E0
3.046855277E2,9.725276184E0,-6.537355499E0,4.286935272E0
3.046955677E2,9.707463226E0,-6.743027802E0,4.406835938E0
3.047056077E2,9.615404663E0,-6.986271973E0,4.770429840E0
3.047156487E2,9.496851196E0,-7.145840149E0,5.002896423E0
3.047256887E2,9.398805084E0,-7.443421326E0,4.967420197E0
3.047357597E2,9.491761780E0,-7.815098419E0,4.771777039E0
3.047457997E2,9.672585754E0,-7.786657562E0,4.592899017E0
3.047558397E2,9.829160156E0,-7.671546936E0,4.637057190E0
3.047658807E2,9.883048096E0,-7.658374329E0,4.741240540E0
3.047759207E2,9.776918793E0,-7.707921295E0,4.733307037E0
3.047859917E2,9.586365051E0,-7.853269043E0,4.689897308E0
3.047960317E2,9.431137848E0,-7.949818268E0,4.698130188E0
3.048060717E2,9.385632477E0,-8.001011810E0,4.645140381E0
3.048161117E2,9.425749054E0,-7.954757996E0,4.566853180E0
3.048261527E2,9.536518707E0,-7.802225189E0,4.427942047E0
3.048362237E2,9.613608398E0,-7.861202545E0,4.357738037E0
3.048462637E2,9.718240814E0,-8.114775238E0,4.409680023E0
3.048563037E2,9.785600739E0,-8.206983490E0,4.426445160E0
3.048663437E2,9.832004242E0,-8.364755402E0,4.371509399E0
3.048763847E2,9.920619965E0,-8.564140778E0,4.320914612E0
3.048864547E2,1.013198044E1,-8.655001831E0,4.312981110E0
3.048964957E2,1.035307068E1,-8.801098022E0,4.166435852E0
3.049065357E2,1.047042664E1,-9.042994995E0,4.038152618E0
3.049165757E2,1.050695068E1,-9.406439209E0,3.925586700E0
3.049266167E2,1.048644333E1,-9.652078400E0,4.016747131E0
3.049366567E2,1.046443909E1,-9.782457275E0,4.221670990E0
3.049467277E2,1.044812302E1,-9.847422180E0,4.420756989E0
3.049567677E2,1.042596909E1,-9.914482727E0,4.427193604E0
3.049668077E2,1.045276337E1,-1.004231689E1,4.384382629E0
3.049768487E2,1.045605652E1,-1.002270767E1,4.384981384E0
3.049868887E2,1.034723282E1,-9.772577820E0,4.460274811E0
3.049969597E2,1.012539413E1,-9.558972015E0,4.427193604E0
3.050069997E2,9.706116028E0,-9.422306213E0,4.388124847E0
3.050170397E2,9.181007996E0,-9.252858582E0,4.306544495E0
3.050270797E2,8.563092957E0,-9.027427368E0,4.168980560E0
3.050371207E2,7.949518890E0,-8.733588409E0,4.050726471E0
3.050471917E2,7.358996887E0,-8.289611664E0,4.075425110E0
3.050572317E2,6.735693054E0,-7.581134949E0,4.369413757E0
3.050672717E2,6.281238098E0,-6.712491302E0,4.309089203E0
3.050773117E2,5.758674774E0,-5.802982635E0,4.075574799E0
3.050873527E2,5.177583160E0,-5.016967163E0,3.692221985E0
3.050973927E2,5.072801056E0,-4.471052399E0,2.066303101E0
3.051074637E2,3.840563507E0,-3.857478333E0,1.605860596E0
3.051175037E2,2.819985809E0,-3.287463684E0,2.174228668E0
3.051275437E2,4.420307922E-1,-2.370919647E0,2.751278687E-1
3.051375847E2,-3.369493103E-1,-6.730004883E-1,7.858657837E-2
3.051476247E2,-1.874102783E-1,5.373825073E-2,3.787124634E-1
3.051576957E2,-4.343966675E-1,3.159928894E-1,9.385482788E-2
3.051677357E2,-4.894821167E-1,4.291575623E-1,-3.981719971E-2
3.051777757E2,-4.924758911E-1,4.435276794E-1,-4.131408691E-2
3.051878167E2,-4.879852295E-1,4.629872131E-1,-2.844085693E-2
3.051978567E2,-4.843927002E-1,4.736151123E-1,-1.960922241E-2
3.052079277E2,-4.876858521E-1,4.965174866E-1,-8.681945801E-3
3.052179677E2,-4.742138672E-1,5.120851135E-1,3.891906738E-3
3.052280077E2,-4.679269409E-1,5.209167480E-1,6.885681152E-3
3.052380477E2,-4.519102478E-1,5.379812622E-1,1.347198486E-2
3.052480887E2,-4.442761230E-1,5.417234802E-1,1.811233521E-2
3.052581287E2,-4.376898193E-1,5.571414185E-1,2.439926147E-2
3.052681997E2,-4.218228149E-1,5.731581116E-1,2.155517578E-2
3.052782397E2,-4.134402466E-1,5.839356995E-1,3.652404785E-2
3.052882797E2,-4.019142151E-1,5.902226257E-1,3.802093506E-2
3.052983207E2,-3.947291565E-1,6.004014587E-1,4.460723877E-2
3.053083607E2,-3.887416077E-1,6.057902527E-1,6.092330933E-2
3.053184317E2,-3.766168213E-1,6.128256226E-1,8.876541138E-2
3.053284717E2,-3.712280273E-1,6.176156616E-1,1.038839722E-1
3.053385117E2,-3.520678711E-1,6.268963623E-1,1.228944397E-1
3.053485527E2,-3.525169373E-1,6.358776855E-1,1.559756470E-1
3.053585927E2,-3.468287659E-1,6.366261292E-1,1.881587219E-1
3.053686637E2,-3.369493103E-1,6.411167908E-1,2.151026917E-1
3.053787037E2,-3.284170532E-1,6.424639893E-1,2.424957275E-1
3.053887642E2,-3.080593872E-1,6.432124329E-1,2.746788025E-1
3.053988052E2,-2.911445618E-1,6.436614990E-1,2.974314880E-1
3.054088452E2,-2.709365845E-1,6.421646118E-1,3.303630066E-1
3.054188852E2,-2.505789185E-1,6.252497864E-1,3.376977539E-1
3.054289562E2,-2.306703186E-1,6.171665955E-1,3.520678711E-1
3.054389962E2,-2.168989563E-1,6.147715759E-1,3.635939026E-1
3.054490362E2,-2.041754150E-1,5.932164001E-1,3.706292725E-1
3.054590772E2,-1.930984497E-1,5.638774109E-1,3.927832031E-1
3.054691172E2,-1.740879822E-1,5.536985779E-1,4.061054993E-1
3.054791882E2,-1.568737793E-1,5.294490051E-1,4.227209473E-1
3.054892282E2,-1.507365417E-1,5.113366699E-1,4.336482239E-1
3.054992682E2,-1.419049072E-1,4.980143738E-1,4.505630493E-1
3.055093092E2,-1.360670471E-1,4.809498596E-1,4.686753845E-1
3.055193492E2,-1.285826111E-1,4.662803650E-1,4.803511047E-1
3.055294202E2,-1.263372803E-1,4.462220764E-1,4.924758911E-1
3.055394602E2,-1.257385254E-1,4.269122314E-1,4.990621948E-1
3.055495002E2,-1.315763855E-1,4.074526978E-1,5.099894714E-1
3.055595412E2,-1.323248291E-1,3.794609070E-1,5.237608337E-1
3.055695812E2,-1.315763855E-1,3.608995056E-1,5.599855042E-1
3.055796212E2,-1.214723969E0,2.348017273E0,4.165238342E0
3.055896922E2,-1.713861008E1,3.465024445E1,4.488970139E1
3.055997322E2,-4.907859055E1,7.974442062E1,8.093579315E1
3.056097732E2,-6.580705353E1,7.741676102E1,7.559774368E1
3.056198132E2,-3.627691177E1,6.329871964E1,6.832167435E1
3.056298532E2,2.239343262E1,1.166658920E1,3.687536728E1
3.056399242E2,3.038142151E1,-1.087683151E1,2.226470032E1
3.056499642E2,1.729563354E1,-6.425687714E0,1.339235046E1
3.056600052E2,8.886869659E0,-2.866539001E-1,7.248526611E0
3.056700452E2,3.979474640E0,3.327430573E0,4.003424835E0
3.056800852E2,1.838925934E0,4.376748505E0,2.351460114E0
3.056901562E2,1.121617584E0,3.857628021E0,2.309696960E0
3.057001962E2,7.602690125E-1,2.757116547E0,3.002306671E0
3.057102362E2,3.094065857E-1,1.559756470E0,3.138673096E0
3.057202772E2,2.677931213E-1,1.112037506E0,2.797981567E0
3.057303172E2,4.611909485E-1,1.138532410E0,2.733316040E0
3.057403882E2,6.138734436E-1,1.582209778E0,2.951711884E0
3.057504282E2,5.605842590E-1,2.377356262E0,3.023412781E0
3.057604682E2,3.653901672E-1,3.450025635E0,2.839295654E0
3.057705092E2,1.440005493E-1,4.562811584E0,2.836900635E0
3.057805492E2,-1.845661926E-1,5.401068420E0,3.145558777E0
3.057905892E2,-5.355862427E-1,5.960006104E0,3.511996765E0
3.058006602E2,-9.198371887E-1,6.179749146E0,3.825295258E0
3.058107002E2,-1.293460236E0,5.993686066E0,4.035757599E0
3.058207412E2,-1.504371643E0,5.530549164E0,4.055965576E0
3.058307812E2,-1.412313080E0,5.064717865E0,4.040996704E0
3.058408212E2,-1.101858673E0,4.627776489E0,4.303700409E0
3.058508922E2,-7.810757446E-1,4.189487915E0,5.045258331E0
3.058609322E2,-5.619314575E-1,3.777993622E0,6.537804565E0
3.058709732E2,-5.177732849E-1,3.365601196E0,9.497599640E0
3.058810132E2,-5.837860107E-1,2.602787476E0,1.240275833E1
3.058910532E2,6.155200195E-1,3.387455750E-1,1.438134384E1
3.059011242E2,2.525548096E0,-2.476450195E0,1.716001556E1
3.059111642E2,3.647914124E0,-2.835703125E0,1.996727783E1
3.059212042E2,2.951562195E0,-3.272195435E-1,2.030482590E1
3.059312452E2,1.135388947E0,1.756746826E0,1.699984863E1
3.059412852E2,2.133064270E-1,2.660866699E0,1.267459305E1
3.059513252E2,1.601669312E-1,2.700833588E0,9.109456787E0
3.059613962E2,7.679031372E-2,2.541864166E0,6.834038544E0
3.059714362E2,2.080673218E-2,2.552791443E0,5.642516327E0
3.059814772E2,3.502716064E-2,2.680176544E0,5.271737366E0
3.059915172E2,4.924758911E-2,2.719394989E0,5.805078278E0
3.060015572E2,1.767823792E-1,2.520458679E0,7.209757233E0
3.060116282E2,4.810995483E-1,2.276166687E0,8.705147552E0
3.060216682E2,7.577243042E-1,2.138752441E0,9.731563110E0
3.060317092E2,9.147477722E-1,2.098486176E0,1.037567368E1
3.060417492E2,9.373507690E-1,2.111209717E0,1.075767929E1
3.060517892E2,8.187973022E-1,2.230960693E0,1.081994980E1
3.060618602E2,6.466552734E-1,2.402054901E0,1.025427612E1
3.060719002E2,5.622308350E-1,2.388732605E0,9.350305939E0
3.060819412E2,5.698649597E-1,2.287992096E0,8.902886353E0
3.060919812E2,5.887257385E-1,2.221230927E0,8.972790985E0
3.061020212E2,6.182144165E-1,2.170187073E0,9.370214539E0
3.061120612E2,6.255491638E-1,2.230062561E0,9.742340698E0
3.061221322E2,6.134243774E-1,2.311493225E0,9.801467743E0
3.061321722E2,6.176156616E-1,2.304906921E0,9.571096802E0
3.061422132E2,6.727011108E-1,2.268382874E0,9.319170685E0
3.061522532E2,6.656657410E-1,2.257156219E0,9.367220764E0
3.061622932E2,6.280938721E-1,2.287692719E0,9.555379486E0
3.061723642E2,6.330335999E-1,2.276166687E0,9.628726959E0
3.061824042E2,6.280938721E-1,2.252066803E0,9.544302521E0
3.061924452E2,6.231541443E-1,2.250719604E0,9.428443451E0
3.062024852E2,6.140231323E-1,2.256258087E0,9.451196136E0
3.062125252E2,6.237528992E-1,2.279759216E0,9.525441742E0
3.062225962E2,6.491999817E-1,2.285148010E0,9.558373260E0
3.062326362E2,6.605763245E-1,2.271825714E0,9.520502014E0
3.062426772E2,6.381230164E-1,2.264490967E0,9.490414581E0
3.062527172E2,6.158193970E-1,2.262395325E0,9.499994659E0
3.062627572E2,6.078858948E-1,2.263443146E0,9.515562286E0
3.062727972E2,6.200106812E-1,2.265089722E0,9.527537384E0
3.062828682E2,6.384223938E-1,2.247276764E0,9.502539368E0
3.062929092E2,6.414161682E-1,2.268532562E0,9.497599640E0
3.063029492E2,6.373745728E-1,2.283501434E0,9.502988434E0
3.063129892E2,6.399192810E-1,2.274071045E0,9.514065399E0
3.063230292E2,6.397695923E-1,2.266287231E0,9.509724426E0
3.063331002E2,6.270460510E-1,2.256557465E0,9.495803375E0
3.063431402E2,6.173162842E-1,2.264341278E0,9.507329407E0
3.063531812E2,6.195616150E-1,2.269131317E0,9.504485321E0
3.063632212E2,6.373745728E-1,2.259700928E0,9.504335632E0
3.063732612E2,6.481521606E-1,2.272424469E0,9.499844971E0
3.063833322E2,6.432124329E-1,2.274071045E0,9.508826294E0
3.063933770E2,6.330335999E-1,2.272574158E0,9.518106995E0
3.064034180E2,6.301895142E-1,2.277513885E0,9.504635010E0
3.064134580E2,6.306385803E-1,2.269131317E0,9.506730652E0
3.064234980E2,6.298901367E-1,2.263892212E0,9.511371002E0
3.064335690E2,6.242019653E-1,2.264041901E0,9.513766022E0
3.064436090E2,6.264472961E-1,2.274669800E0,9.508975983E0
3.064536500E2,6.355783081E-1,2.274669800E0,9.505383453E0
3.064636900E2,6.399192810E-1,2.276016998E0,9.502389679E0
3.064737300E2,6.298901367E-1,2.268233185E0,9.505383453E0
3.064837700E2,6.253994751E-1,2.265089722E0,9.513017578E0
3.064938410E2,6.261479187E-1,2.262545013E0,9.507329407E0
3.065038820E2,6.306385803E-1,2.261646881E0,9.499695282E0
3.065139220E2,6.276448059E-1,2.266736298E0,9.496851196E0
3.065239620E2,6.379733276E-1,2.271077271E0,9.507628784E0
3.065340020E2,6.333329773E-1,2.272424469E0,9.509125671E0
3.065440730E2,6.319857788E-1,2.277813263E0,9.503587189E0
3.065541140E2,6.331832886E-1,2.272723846E0,9.501790924E0
3.065641540E2,6.279441833E-1,2.274220734E0,9.511670380E0
3.065741940E2,6.262976074E-1,2.269430695E0,9.497599640E0
3.065842340E2,6.201603699E-1,2.270628204E0,9.514215088E0
3.065943050E2,6.239025879E-1,2.272873535E0,9.502988434E0
3.066043450E2,6.340814209E-1,2.276016998E0,9.506431274E0
3.066143860E2,6.402186584E-1,2.270927582E0,9.493558044E0
3.066244260E2,6.388714600E-1,2.269580383E0,9.502539368E0
3.066344660E2,6.381230164E-1,2.274071045E0,9.508975983E0
3.066445070E2,6.378236389E-1,2.277663574E0,9.501192169E0
3.066545770E2,6.280938721E-1,2.267634430E0,9.504185944E0
3.066646180E2,6.315367126E-1,2.266287231E0,9.499695282E0
3.066746580E2,6.318360901E-1,2.265688477E0,9.500144348E0
3.066846980E2,6.315367126E-1,2.268382874E0,9.504185944E0
3.066947390E2,6.373745728E-1,2.271376648E0,9.493108978E0
3.067048090E2,6.403683472E-1,2.274220734E0,9.493558044E0
3.067148500E2,6.373745728E-1,2.269281006E0,9.508975983E0
3.067248900E2,6.352789307E-1,2.269281006E0,9.501940613E0
3.067349300E2,6.201603699E-1,2.267784119E0,9.507030029E0
3.067449700E2,6.303392029E-1,2.270029449E0,9.505383453E0
3.067550410E2,6.340814209E-1,2.271376648E0,9.500443726E0
3.067650820E2,6.408174133E-1,2.265538788E0,9.504335632E0
3.067751220E2,6.445596313E-1,2.273322601E0,9.507628784E0
3.067851620E2,6.405180359E-1,2.275118866E0,9.518705750E0
3.067952020E2,6.310876465E-1,2.271077271E0,9.502239990E0
3.068052430E2,6.271957397E-1,2.269730072E0,9.498198395E0
3.068153130E2,6.268963623E-1,2.269730072E0,9.510921936E0
3.068253540E2,6.291416931E-1,2.265538788E0,9.506730652E0
3.068353940E2,6.276448059E-1,2.265987854E0,9.515711975E0
3.068454340E2,6.313870239E-1,2.270628204E0,9.507479095E0
3.068554750E2,6.439608765E-1,2.268382874E0,9.500743103E0
3.068655450E2,6.399192810E-1,2.267484741E0,9.492061157E0
3.068755860E2,6.309379578E-1,2.265538788E0,9.506281586E0
3.068856260E2,6.258485413E-1,2.276016998E0,9.518855438E0
3.068956660E2,6.240522766E-1,2.268083496E0,9.512867889E0
3.069057070E2,6.262976074E-1,2.264341278E0,9.502090302E0
3.069157770E2,6.310876465E-1,2.277364197E0,9.509724426E0
3.069258180E2,6.394702148E-1,2.276016998E0,9.518106995E0
3.069358580E2,6.397695923E-1,2.268981628E0,9.507928162E0
3.069458980E2,6.367758179E-1,2.261048126E0,9.504485321E0
3.069559380E2,6.366261292E-1,2.260898438E0,9.495354309E0
3.069659790E2,6.297404480E-1,2.270927582E0,9.498647461E0
3.069760500E2,6.291416931E-1,2.267335052E0,9.507179718E0
3.069860900E2,6.262976074E-1,2.267335052E0,9.510173492E0
3.069961300E2,6.297404480E-1,2.271526337E0,9.503736877E0
3.070061700E2,6.357279968E-1,2.270328827E0,9.500892792E0
3.070162110E2,6.375242615E-1,2.269730072E0,9.510772247E0
3.070262810E2,6.303392029E-1,2.268981628E0,9.511071625E0
3.070363220E2,6.331832886E-1,2.272723846E0,9.503587189E0
3.070463620E2,6.343807983E-1,2.265089722E0,9.505533142E0
3.070564020E2,6.366261292E-1,2.265538788E0,9.494456177E0
3.070664430E2,6.294410706E-1,2.266885986E0,9.503437500E0
3.070765130E2,6.307882690E-1,2.267484741E0,9.511071625E0
3.070865540E2,6.354286194E-1,2.275418243E0,9.500743103E0
3.070965940E2,6.283932495E-1,2.278112640E0,9.495503998E0
3.071066340E2,6.297404480E-1,2.276765442E0,9.507628784E0
3.071166750E2,6.315367126E-1,2.270628204E0,9.514215088E0
3.071267150E2,6.271957397E-1,2.271526337E0,9.503287811E0
3.071367860E2,6.316864014E-1,2.265538788E0,9.505682831E0
3.071468260E2,6.391708374E-1,2.259850616E0,9.500144348E0
3.071568660E2,6.325845337E-1,2.269879761E0,9.504335632E0
3.071669060E2,6.336323547E-1,2.265089722E0,9.497599640E0
3.071769470E2,6.418652344E-1,2.272723846E0,9.507628784E0
3.071870180E2,6.370751953E-1,2.266736298E0,9.502689056E0
3.071970580E2,6.406677246E-1,2.272424469E0,9.499994659E0
3.072070980E2,6.325845337E-1,2.276466064E0,9.500144348E0
3.072171380E2,6.240522766E-1,2.273771667E0,9.524244232E0
3.072271790E2,6.252497864E-1,2.267784119E0,9.519903259E0
3.072372490E2,6.340814209E-1,2.263143768E0,9.497749329E0
3.072472900E2,6.376739502E-1,2.270777893E0,9.495204620E0
3.072573300E2,6.309379578E-1,2.268981628E0,9.510472870E0
3.072673700E2,6.268963623E-1,2.279759216E0,9.523046722E0
3.072774110E2,6.393205261E-1,2.270478516E0,9.496551819E0
3.072874810E2,6.393205261E-1,2.271226959E0,9.493857422E0
3.072975220E2,6.243516541E-1,2.268682251E0,9.506580963E0
3.073075620E2,6.239025879E-1,2.267933807E0,9.517657928E0
3.073176020E2,6.384223938E-1,2.264640656E0,9.489965515E0
3.073276430E2,6.312373352E-1,2.265389099E0,9.493558044E0
3.073376830E2,6.271957397E-1,2.272125092E0,9.496851196E0
3.073477540E2,6.276448059E-1,2.270927582E0,9.510323181E0
3.073577940E2,6.252497864E-1,2.270029449E0,9.517208862E0
3.073678340E2,6.295907593E-1,2.263293457E0,9.491612091E0
3.073778740E2,6.373745728E-1,2.269580383E0,9.488169250E0
3.073879150E2,6.283932495E-1,2.277513885E0,9.504934387E0
3.073979955E2,6.385720825E-1,2.277064819E0,9.509574738E0
3.074080355E2,6.379733276E-1,2.270029449E0,9.502988434E0
3.074180755E2,6.334826660E-1,2.267484741E0,9.498797150E0
3.074281155E2,6.324348450E-1,2.260299683E0,9.503138123E0
3.074381565E2,6.337820435E-1,2.270777893E0,9.512718201E0
3.074482275E2,6.165678406E-1,2.267035675E0,9.506580963E0
3.074582675E2,6.301895142E-1,2.264640656E0,9.504185944E0
3.074683075E2,6.310876465E-1,2.266436920E0,9.492510223E0
3.074783475E2,6.315367126E-1,2.265987854E0,9.492360535E0
3.074883885E2,6.349795532E-1,2.277513885E0,9.509125671E0
3.074984285E2,6.381230164E-1,2.273771667E0,9.500892792E0
3.075084995E2,6.352789307E-1,2.279310150E0,9.506880341E0
3.075185395E2,6.262976074E-1,2.270628204E0,9.514065399E0
3.075285795E2,6.282435608E-1,2.264341278E0,9.503736877E0
3.075386205E2,6.328839111E-1,2.261347504E0,9.497300262E0
3.075486605E2,6.330335999E-1,2.267335052E0,9.501940613E0
3.075587315E2,6.301895142E-1,2.274220734E0,9.508526917E0
3.075687715E2,6.453080750E-1,2.271226959E0,9.507329407E0
3.075788115E2,6.358776855E-1,2.267484741E0,9.511221313E0
3.075888525E2,6.382727051E-1,2.265838165E0,9.497000885E0
3.075988925E2,6.348298645E-1,2.265987854E0,9.498497772E0
3.076089635E2,6.221063232E-1,2.266137543E0,9.496551819E0
3.076190035E2,6.268963623E-1,2.262694702E0,9.503287811E0
3.076290435E2,6.336323547E-1,2.266287231E0,9.514364777E0
3.076390835E2,6.258485413E-1,2.271226959E0,9.504934387E0
3.076491245E2,6.361770630E-1,2.267484741E0,9.501192169E0
3.076591645E2,6.364764404E-1,2.272274780E0,9.502539368E0
3.076692355E2,6.360273743E-1,2.265389099E0,9.511071625E0
3.076792755E2,6.334826660E-1,2.268233185E0,9.506431274E0
3.076893155E2,6.376739502E-1,2.272574158E0,9.499395905E0
3.076993565E2,6.351292419E-1,2.267484741E0,9.503736877E0
3.077093965E2,6.328839111E-1,2.271226959E0,9.513766022E0
3.077194675E2,6.372248840E-1,2.273921356E0,9.508377228E0
3.077295075E2,6.363267517E-1,2.273023224E0,9.502239990E0
3.077395475E2,6.270460510E-1,2.265538788E0,9.498497772E0
3.077495885E2,6.318360901E-1,2.270927582E0,9.495354309E0
3.077596285E2,6.300398254E-1,2.269730072E0,9.512568512E0
3.077696995E2,6.336323547E-1,2.266436920E0,9.504485321E0
3.077797395E2,6.292913818E-1,2.266885986E0,9.501940613E0
3.077897795E2,6.351292419E-1,2.276166687E0,9.502090302E0
3.077998205E2,6.361770630E-1,2.270927582E0,9.495653687E0
3.078098605E2,6.349795532E-1,2.263443146E0,9.501940613E0
3.078199005E2,6.330335999E-1,2.267634430E0,9.504036255E0
3.078299715E2,6.291416931E-1,2.265089722E0,9.500743103E0
3.078400115E2,6.277944946E-1,2.272274780E0,9.501042480E0
3.078500515E2,6.319857788E-1,2.268831940E0,9.508077850E0
3.078600925E2,6.337820435E-1,2.261497192E0,9.506281586E0
3.078701325E2,6.322851562E-1,2.270628204E0,9.512867889E0
3.078802035E2,6.342311096E-1,2.264640656E0,9.509275360E0
3.078902435E2,6.246510315E-1,2.268382874E0,9.508227539E0
3.079002835E2,6.218069458E-1,2.274669800E0,9.507329407E0
3.079103245E2,6.274951172E-1,2.265688477E0,9.512418823E0
3.079203645E2,6.328839111E-1,2.269281006E0,9.499844971E0
3.079304355E2,6.358776855E-1,2.268682251E0,9.501042480E0
3.079404755E2,6.333329773E-1,2.267335052E0,9.500593414E0
3.079505155E2,6.289920044E-1,2.272723846E0,9.502090302E0
3.079605565E2,6.285429382E-1,2.266586609E0,9.507778473E0
3.079705965E2,6.285429382E-1,2.269131317E0,9.508077850E0
3.079806365E2,6.304888916E-1,2.269131317E0,9.504934387E0
3.079907075E2,6.333329773E-1,2.269281006E0,9.520951080E0
3.080007475E2,6.303392029E-1,2.265688477E0,9.508227539E0
3.080107885E2,6.313870239E-1,2.265838165E0,9.510323181E0
3.080208285E2,6.267466736E-1,2.271077271E0,9.496402130E0
3.080308685E2,6.224057007E-1,2.276166687E0,9.503287811E0
3.080409395E2,6.337820435E-1,2.272424469E0,9.513167267E0
3.080509795E2,6.445596313E-1,2.273172913E0,9.508676605E0
3.080610195E2,6.520440674E-1,2.273771667E0,9.497150574E0
3.080710605E2,6.315367126E-1,2.273172913E0,9.505383453E0
3.080811005E2,6.283932495E-1,2.265538788E0,9.494905243E0
3.080911715E2,6.210585022E-1,2.261646881E0,9.491761780E0
3.081012115E2,6.176156616E-1,2.264640656E0,9.506431274E0
3.081112515E2,6.343807983E-1,2.254611511E0,9.517059174E0
3.081212925E2,6.441105652E-1,2.265688477E0,9.508526917E0
3.081313325E2,6.408174133E-1,2.274370422E0,9.499246216E0
3.081413725E2,6.399192810E-1,2.276915131E0,9.504185944E0
3.081514435E2,6.364764404E-1,2.279609528E0,9.498946838E0
3.081614835E2,6.292913818E-1,2.265838165E0,9.501940613E0
3.081715245E2,6.355783081E-1,2.260299683E0,9.505383453E0
3.081815645E2,6.321354675E-1,2.274520111E0,9.497749329E0
3.081916045E2,6.267466736E-1,2.269730072E0,9.504635010E0
3.082016755E2,6.292913818E-1,2.263592834E0,9.497000885E0
3.082117155E2,6.357279968E-1,2.265538788E0,9.502239990E0
3.082217565E2,6.379733276E-1,2.268831940E0,9.509574738E0
3.082317965E2,6.316864014E-1,2.264790344E0,9.502988434E0
3.082418365E2,6.306385803E-1,2.270478516E0,9.502988434E0
3.082519075E2,6.324348450E-1,2.285148010E0,9.504185944E0
3.082619475E2,6.265969849E-1,2.263293457E0,9.501042480E0
3.082719885E2,6.294410706E-1,2.261497192E0,9.509425049E0
3.082820285E2,6.310876465E-1,2.271376648E0,9.509275360E0
3.082920685E2,6.378236389E-1,2.272424469E0,9.508077850E0
3.083021395E2,6.388714600E-1,2.267634430E0,9.510772247E0
3.083121795E2,6.265969849E-1,2.263892212E0,9.520052948E0
3.083222195E2,6.253994751E-1,2.265239410E0,9.516610107E0
3.083322605E2,6.279441833E-1,2.266885986E0,9.514215088E0
3.083423005E2,6.393205261E-1,2.274220734E0,9.513766022E0
3.083523405E2,6.334826660E-1,2.277663574E0,9.496551819E0
