"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.406673030E2,2.899996936E-1,-7.567819208E-2,-2.411162257E-1
2.406773440E2,2.771683335E-1,-1.591499522E-2,-2.881617546E-1
2.406874140E2,3.001056314E-1,1.929151267E-2,-3.099489212E-1
2.406974550E2,3.403867483E-1,1.781824976E-2,-3.247433305E-1
2.407074950E2,3.775173128E-1,4.139140248E-3,-3.432092965E-1
2.407175350E2,3.901270926E-1,-2.683877945E-3,-3.986163735E-1
2.407275760E2,3.889715374E-1,-4.137577489E-2,-4.438001513E-1
2.407376460E2,3.914812803E-1,-1.314907521E-1,-4.258680344E-1
2.407476870E2,3.847205341E-1,-1.284890473E-1,-3.443382382E-1
2.407577270E2,3.794932663E-1,-6.633299589E-2,-2.506796420E-1
2.407677670E2,3.656774461E-1,-2.399710566E-2,-1.873186380E-1
2.407778070E2,3.456470072E-1,-5.356511846E-2,-1.571114659E-1
2.407878480E2,3.161512315E-1,-1.204844490E-1,-1.406588554E-1
2.407979190E2,2.782533765E-1,-1.625943631E-1,-1.174768358E-1
2.408079590E2,2.404801548E-1,-1.597611606E-1,-7.913217694E-2
2.408179990E2,2.154613435E-1,-1.182384938E-1,-6.067753956E-2
2.408280390E2,2.065572888E-1,-5.835496634E-2,-8.339577168E-2
2.408380800E2,2.202328891E-1,3.471398354E-2,-1.131411493E-1
2.408481500E2,2.555297613E-1,1.074288264E-1,-8.202224225E-2
2.408581910E2,2.988991141E-1,1.433303505E-1,3.045796230E-2
2.408682310E2,3.434120417E-1,1.650041789E-1,1.635730714E-1
2.408782710E2,3.781103492E-1,1.598757207E-1,2.665295601E-1
2.408883120E2,4.138197899E-1,8.522950858E-2,3.942018151E-1
2.408983820E2,4.478979111E-1,1.660570689E-2,4.903152883E-1
2.409084230E2,4.734917879E-1,-1.453371998E-2,5.169497132E-1
2.409184630E2,4.858286381E-1,-4.788448662E-2,4.760824442E-1
2.409285030E2,4.871974587E-1,-1.329938024E-1,3.947661519E-1
2.409385440E2,4.807030857E-1,-2.663185596E-1,2.837956846E-1
2.409485840E2,4.747084677E-1,-4.305440784E-1,1.384916157E-1
2.409586550E2,4.841136932E-1,-5.888937712E-1,-3.187265620E-2
2.409686950E2,5.006009340E-1,-6.519865990E-1,-1.820772141E-1
2.409787350E2,5.154422522E-1,-6.013692021E-1,-2.948860228E-1
2.409887750E2,5.150663257E-1,-4.626383185E-1,-2.747047246E-1
2.409988160E2,4.871561229E-1,-2.726960778E-1,-1.108090132E-1
2.410088870E2,4.217377007E-1,-2.987004444E-2,1.326899827E-1
2.410189270E2,3.167124689E-1,2.049973309E-1,3.669767976E-1
2.410289670E2,1.882158965E-1,4.174194634E-1,5.260726810E-1
2.410390070E2,6.605243683E-2,5.229259729E-1,6.060221195E-1
2.410490480E2,-3.501252085E-2,4.795076251E-1,6.153577566E-1
2.410591180E2,-9.606149793E-2,3.588515222E-1,5.737546682E-1
2.410691590E2,-1.097405255E-1,1.834159344E-1,5.002014041E-1
2.410791990E2,-7.522836328E-2,2.176499367E-2,4.367753267E-1
2.410892390E2,-1.909481362E-3,-6.519648433E-2,4.248715639E-1
2.410992800E2,8.305014670E-2,-8.531985432E-2,4.552443922E-1
2.411093200E2,1.535516083E-1,-8.018691838E-2,4.868933260E-1
2.411193910E2,1.817278564E-1,-8.629514277E-2,4.769496322E-1
2.411294310E2,1.643545926E-1,-1.384055912E-1,4.074215293E-1
2.411394710E2,1.154573560E-1,-2.021446079E-1,3.013555706E-1
2.411495120E2,4.933415353E-2,-2.325525731E-1,2.263069600E-1
2.411595520E2,-1.733675227E-2,-2.198828459E-1,1.975458860E-1
2.411696230E2,-6.239614636E-2,-1.823413670E-1,1.932744533E-1
2.411796630E2,-9.063124657E-2,-1.764278114E-1,1.919513941E-1
2.411897030E2,-9.585452080E-2,-2.130653560E-1,1.583904177E-1
2.411997430E2,-9.578288347E-2,-2.979901135E-1,7.787881047E-2
2.412097840E2,-8.815626800E-2,-3.959793746E-1,-1.430424955E-2
2.412198240E2,-7.323031127E-2,-4.502708316E-1,-7.089562714E-2
2.412298950E2,-4.701743275E-2,-4.272950292E-1,-1.048701033E-1
2.412399350E2,-9.740898386E-3,-3.759753704E-1,-1.299895644E-1
2.412499750E2,3.816410154E-2,-3.375204802E-1,-1.419333816E-1
2.412600160E2,8.096455783E-2,-3.202456236E-1,-1.490360349E-1
2.412700560E2,1.065668762E-1,-3.168239892E-1,-1.471007168E-1
2.412801270E2,1.101323217E-1,-2.951322794E-1,-1.374582052E-1
2.412901670E2,8.735009283E-2,-2.586229444E-1,-1.325756907E-1
2.413002070E2,4.045901448E-2,-2.446272373E-1,-1.544948369E-1
2.413102480E2,-2.304689586E-2,-2.654667795E-1,-2.239324450E-1
2.413202880E2,-8.990235627E-2,-3.022338450E-1,-3.399032652E-1
2.413303590E2,-1.406791061E-1,-3.265587687E-1,-4.599785209E-1
2.413404173E2,-1.566530168E-1,-3.387344778E-1,-5.433171391E-1
2.413504573E2,-1.270480007E-1,-3.066001236E-1,-5.781384110E-1
2.413604983E2,-4.481625184E-2,-1.995724440E-1,-5.796049833E-1
2.413705383E2,6.995525956E-2,-8.081804216E-2,-5.622783899E-1
2.413805783E2,1.961326450E-1,6.035159528E-2,-5.664161444E-1
2.413906493E2,3.045996130E-1,1.774661094E-1,-5.886330009E-1
2.414006893E2,3.638978004E-1,2.295194566E-1,-6.077510715E-1
2.414107293E2,3.804690242E-1,2.401201427E-1,-6.094517708E-1
2.414207703E2,3.734814227E-1,2.468318343E-1,-5.817947984E-1
2.414308103E2,3.694083393E-1,2.681860626E-1,-5.327097774E-1
2.414408813E2,3.586030900E-1,2.506265342E-1,-4.897047281E-1
2.414509213E2,3.352048397E-1,1.634801775E-1,-4.718087018E-1
2.414609613E2,3.027251959E-1,4.837995768E-2,-4.799686074E-1
2.414710023E2,2.483688891E-1,1.097185686E-1,-4.773892164E-1
2.414810423E2,2.314082980E-1,2.283772826E-2,-4.581686556E-1
2.414911133E2,2.277944833E-1,4.417426884E-2,-4.257550538E-1
2.415011533E2,2.322326303E-1,1.004926711E-1,-3.976203501E-1
2.415111933E2,2.245803773E-1,1.756729931E-1,-3.735187650E-1
2.415212343E2,2.201587409E-1,1.445635408E-1,-3.285350204E-1
2.415312743E2,2.604824007E-1,1.046475917E-1,-3.409998715E-1
2.415413143E2,3.162377775E-1,4.933613539E-2,-2.816092670E-1
2.415513853E2,4.229177237E-1,-8.750417829E-2,-2.734478712E-1
2.415614253E2,4.649333358E-1,-1.040999368E-1,-2.442747951E-1
2.415714663E2,4.350261986E-1,-4.138126224E-2,-2.422438711E-1
2.415815063E2,3.425007761E-1,5.323871970E-2,-2.675553560E-1
2.415915463E2,2.237085700E-1,1.640538424E-1,-2.763384581E-1
2.416016173E2,1.107188985E-1,2.714926898E-1,-2.719186842E-1
2.416116573E2,3.203662112E-2,3.689367175E-1,-2.562815249E-1
2.416216983E2,-6.747260690E-3,4.361812472E-1,-2.333572954E-1
2.416317383E2,-4.168955609E-3,4.634161592E-1,-2.122120708E-1
2.416417783E2,1.723726653E-2,4.054545760E-1,-1.971140802E-1
2.416518493E2,2.641701140E-2,2.985587418E-1,-1.847236454E-1
2.416618893E2,3.408052400E-2,1.961189210E-1,-1.925874352E-1
2.416719293E2,6.371569633E-2,1.040790528E-1,-1.750016510E-1
2.416819703E2,8.516746014E-2,3.588055819E-2,-1.211786345E-1
2.416920103E2,8.932356536E-2,-4.342667758E-2,-5.759253353E-2
2.417020503E2,9.381498396E-2,-1.400472224E-1,-1.642299071E-2
2.417121213E2,1.054760292E-1,-1.944653392E-1,-5.876742303E-3
2.417221613E2,1.189779863E-1,-2.006369382E-1,-2.562035434E-2
2.417322023E2,1.293666512E-1,-1.659119129E-1,-5.247041211E-2
2.417422423E2,1.186932325E-1,-1.116103232E-1,-8.786328882E-2
2.417522823E2,1.137764007E-1,-8.309489489E-2,-1.677397490E-1
2.417623533E2,1.252977699E-1,-7.409767061E-2,-2.283828557E-1
2.417723933E2,1.470189840E-1,-1.800222509E-2,-2.469942272E-1
2.417824343E2,1.686726063E-1,4.998721182E-2,-2.503282428E-1
2.417924743E2,1.602210999E-1,1.269886643E-1,-2.390299588E-1
2.418025143E2,1.105387658E-1,1.957402974E-1,-2.497611791E-1
2.418125853E2,5.110409111E-2,2.020076513E-1,-2.866949439E-1
2.418226253E2,-1.671037637E-2,1.572614908E-1,-3.048486412E-1
2.418326663E2,-9.137406945E-2,1.299710274E-1,-3.098674417E-1
2.418427063E2,-1.382494420E-1,8.027537167E-2,-3.354646862E-1
2.418527463E2,-1.679823101E-1,4.752341658E-2,-3.078155518E-1
2.418627863E2,-1.981356889E-1,2.403300814E-2,-2.695336640E-1
2.418728573E2,-2.274023443E-1,9.722519666E-3,-2.453109622E-1
2.418828973E2,-2.430542856E-1,-1.055372320E-2,-2.495395243E-1
2.418929383E2,-2.429802865E-1,-1.864761487E-2,-2.690190673E-1
2.419029783E2,-2.262265980E-1,-1.753334887E-2,-2.696861923E-1
2.419130183E2,-1.791555285E-1,-1.403066516E-2,-2.592510879E-1
2.419230893E2,-1.090576649E-1,-7.798336446E-3,-2.288322002E-1
2.419331293E2,-3.511685133E-2,-4.804393277E-3,-1.985074431E-1
2.419431703E2,3.452720866E-2,-4.128197581E-2,-1.794618368E-1
2.419532103E2,7.804813236E-2,-7.453760505E-2,-1.623257399E-1
2.419632503E2,8.879665285E-2,-8.108951896E-2,-1.295728534E-1
2.419733213E2,7.380012423E-2,-8.025967330E-2,-6.707325578E-2
2.419833613E2,4.596662894E-2,-7.045391202E-2,6.110944785E-3
2.419934023E2,3.261183947E-2,-5.175981298E-2,5.303071439E-2
2.420034423E2,3.449788690E-2,-2.919564769E-2,5.939487368E-2
2.420134823E2,3.385195136E-2,-3.164879605E-2,3.934273124E-2
2.420235223E2,1.094264351E-2,-9.520113468E-2,4.985928908E-2
2.420335933E2,-3.176007420E-2,-2.203839719E-1,1.104316190E-1
2.420436343E2,-7.084915787E-2,-4.089038074E-1,1.875708848E-1
2.420536743E2,-9.882191569E-2,-5.651200414E-1,2.337612808E-1
2.420637143E2,-1.301065981E-1,-5.684860349E-1,2.431936711E-1
2.420737543E2,-1.611442566E-1,-4.732084870E-1,1.359142810E-1
2.420838253E2,-1.573436707E-1,-4.209479094E-1,1.591251045E-2
2.420938653E2,-1.261409968E-1,-3.605699241E-1,-5.550461635E-2
2.421039063E2,-6.334151328E-2,-3.126018643E-1,-1.091822237E-1
2.421139463E2,1.383980736E-3,-2.519558072E-1,-1.385117471E-1
2.421239863E2,3.308998048E-2,-1.741153300E-1,-1.822259426E-1
2.421340573E2,3.557123989E-2,-1.497105211E-1,-2.436725795E-1
2.421440973E2,3.182550520E-2,-1.881511211E-1,-2.998607457E-1
2.421541383E2,4.622225091E-2,-2.062975317E-1,-3.261567652E-1
2.421641783E2,8.844773471E-2,-1.932427138E-1,-3.126409650E-1
2.421742183E2,1.262231767E-1,-1.474229097E-1,-2.937132120E-1
2.421842593E2,1.448799670E-1,-1.162061319E-1,-2.699998915E-1
2.421943293E2,1.349402219E-1,-1.129065156E-1,-2.602130175E-1
2.422043703E2,1.187727004E-1,-1.091764942E-1,-2.624972165E-1
2.422144103E2,1.203230321E-1,-7.595704496E-2,-2.489601672E-1
2.422244503E2,1.346947849E-1,-3.557606041E-2,-2.240731865E-1
2.422344903E2,1.525056511E-1,-1.543998532E-2,-2.007291168E-1
2.422445613E2,1.658507586E-1,-2.705003694E-2,-1.842300296E-1
2.422546023E2,1.735124290E-1,-5.131900311E-2,-1.733701378E-1
2.422646423E2,1.715416908E-1,-6.517276913E-2,-1.687053442E-1
2.422746823E2,1.677114367E-1,-6.850314885E-2,-1.675122380E-1
2.422847223E2,1.531237066E-1,-5.781587958E-2,-1.689620614E-1
2.422947633E2,1.370772123E-1,-3.098880313E-2,-1.611056775E-1
2.423048333E2,1.222127825E-1,9.794047102E-3,-1.509470493E-1
2.423148743E2,1.033461243E-1,4.799157381E-2,-1.511748135E-1
2.423249143E2,9.680752456E-2,8.303557336E-2,-1.455361098E-1
2.423349543E2,9.899134934E-2,1.297376454E-1,-1.327041984E-1
2.423450047E2,1.107516065E-1,1.929954439E-1,-1.056166515E-1
2.423550747E2,1.194189265E-1,2.392724454E-1,-6.850577146E-2
2.423651157E2,1.244240701E-1,2.555792630E-1,-3.716515377E-2
2.423751557E2,1.269882917E-1,2.475206554E-1,-2.118605748E-2
2.423851957E2,1.324352622E-1,2.087881565E-1,8.252362022E-4
2.423952367E2,1.390271038E-1,1.624290645E-1,2.452703752E-2
2.424053067E2,1.436064094E-1,1.166482642E-1,3.664175421E-2
2.424153477E2,1.329040825E-1,9.215234965E-2,3.574573994E-2
2.424253877E2,1.127966866E-1,9.853781015E-2,3.159892559E-2
2.424354277E2,8.752036095E-2,1.362215579E-1,3.524506092E-2
2.424454677E2,6.818501651E-2,1.871369183E-1,3.647544235E-2
2.424555087E2,5.402191356E-2,2.421671599E-1,2.984903008E-2
2.424655797E2,4.630620033E-2,2.869090438E-1,3.298809752E-2
2.424756197E2,4.313216358E-2,3.015151918E-1,3.850810230E-2
2.424856597E2,4.337024689E-2,2.695260942E-1,3.837121278E-2
2.424956997E2,4.896770418E-2,2.234317213E-1,3.413046151E-2
2.425057407E2,5.558219552E-2,1.888519078E-1,3.841788322E-2
2.425158117E2,6.698347628E-2,1.962082386E-1,4.948285595E-2
2.425258517E2,7.236865163E-2,2.358139753E-1,6.874576211E-2
2.425358917E2,7.009452581E-2,2.742671967E-1,9.217951447E-2
2.425459317E2,6.137932837E-2,3.066235185E-1,1.131913215E-1
2.425559727E2,4.900725186E-2,3.245667219E-1,1.301764250E-1
2.425660427E2,3.198139369E-2,3.170355856E-1,1.463231742E-1
2.425760837E2,5.462461151E-3,2.864799798E-1,1.518189460E-1
2.425861237E2,-2.452073619E-2,2.610414624E-1,1.546389759E-1
2.425961637E2,-4.161893576E-2,2.387503535E-1,1.588185281E-1
2.426062047E2,-5.299116671E-2,2.295073271E-1,1.625722498E-1
2.426162447E2,-5.585672706E-2,2.267064899E-1,1.691148430E-1
2.426263157E2,-6.392211467E-2,2.238923162E-1,1.929077953E-1
2.426363557E2,-7.025218010E-2,2.242555767E-1,2.201985419E-1
2.426463957E2,-7.660781592E-2,2.249346823E-1,2.370480895E-1
2.426564367E2,-7.601632923E-2,2.366773635E-1,2.500957251E-1
2.426664767E2,-7.290735096E-2,2.467427701E-1,2.571296692E-1
2.426765477E2,-7.796464115E-2,2.397933155E-1,2.661728263E-1
2.426865877E2,-8.850836009E-2,2.058824748E-1,2.702724934E-1
2.426966277E2,-1.029448286E-1,1.390134245E-1,2.672790885E-1
2.427066677E2,-1.058532670E-1,5.534064025E-2,2.557319105E-1
2.427167087E2,-8.830913156E-2,-1.543497480E-2,2.375799119E-1
2.427267797E2,-5.509179085E-2,-3.499749303E-2,2.251533419E-1
2.427368197E2,-2.227436006E-2,-1.997902989E-2,2.110401988E-1
2.427468597E2,9.550601244E-4,1.462347806E-3,1.863516271E-1
2.427568997E2,2.515722066E-3,1.343170740E-2,1.606599689E-1
2.427669407E2,-1.799834147E-2,1.719981432E-2,1.544396281E-1
2.427769807E2,-5.644718558E-2,5.701925606E-2,1.941519529E-1
2.427870517E2,-1.067005023E-1,1.283999681E-1,2.643579245E-1
2.427970917E2,-1.608058512E-1,2.173093110E-1,3.336452544E-1
2.428071317E2,-2.104751319E-1,2.820102572E-1,3.665251732E-1
2.428171727E2,-2.427304834E-1,3.060773313E-1,3.546998203E-1
2.428272127E2,-2.514651120E-1,2.883941829E-1,3.143326938E-1
2.428372837E2,-2.362679839E-1,2.533545196E-1,2.620018423E-1
2.428473237E2,-2.025007010E-1,2.139109671E-1,2.179313153E-1
2.428573637E2,-1.609387249E-1,1.809447706E-1,1.890378147E-1
2.428674047E2,-1.222435236E-1,1.631037146E-1,1.699650586E-1
2.428774447E2,-8.785220236E-2,1.447544843E-1,1.652687639E-1
2.428875157E2,-6.689684838E-2,1.300351918E-1,1.832030267E-1
2.428975557E2,-6.637643278E-2,1.135741249E-1,2.082639784E-1
2.429075957E2,-8.521723002E-2,1.096369103E-1,2.175216675E-1
2.429176357E2,-1.179008782E-1,1.125243083E-1,1.947409809E-1
2.429276767E2,-1.389683485E-1,1.127157882E-1,1.583195925E-1
2.429377167E2,-1.433379948E-1,9.462377429E-2,1.276444346E-1
2.429477877E2,-1.385411173E-1,6.224319339E-2,1.161270589E-1
2.429578277E2,-1.363880932E-1,-4.320656881E-3,1.041943058E-1
2.429678677E2,-1.444116831E-1,-1.009659767E-1,9.735424072E-2
2.429779087E2,-1.768888384E-1,-2.301425487E-1,1.164187416E-1
2.429879487E2,-2.283115536E-1,-3.907753527E-1,1.680960655E-1
2.429980197E2,-2.870115042E-1,-5.550814867E-1,2.268931121E-1
2.430080597E2,-3.350719810E-1,-7.025327086E-1,2.587445378E-1
2.430180997E2,-3.731439114E-1,-8.624007702E-1,2.706455886E-1
2.430281407E2,-3.981304765E-1,-9.605203867E-1,2.434744239E-1
2.430381807E2,-4.201974869E-1,-9.774757028E-1,1.961148977E-1
2.430482517E2,-4.476575851E-1,-9.930149913E-1,1.833788604E-1
2.430582917E2,-5.008211732E-1,-1.023942232E0,2.266176790E-1
2.430683317E2,-6.007501483E-1,-1.055515528E0,3.283629417E-1
2.430783727E2,-7.364424467E-1,-1.117509604E0,4.469968677E-1
2.430884127E2,-8.710133433E-1,-1.150935173E0,5.512582660E-1
2.430984527E2,-9.399132729E-1,-1.114324212E0,6.317977309E-1
2.431085237E2,-9.178979993E-1,-1.071013451E0,6.928512454E-1
2.431185637E2,-8.522062898E-1,-1.088591814E0,7.361943722E-1
2.431286037E2,-8.026605844E-1,-1.174347401E0,7.689129114E-1
2.431386447E2,-7.929748893E-1,-1.250732780E0,8.377064466E-1
2.431486847E2,-8.487345576E-1,-1.216843247E0,9.870432019E-1
2.431587557E2,-9.694042206E-1,-1.054720521E0,1.170700192E0
2.431687957E2,-1.154296875E0,-8.820803165E-1,1.319942951E0
2.431788357E2,-1.360844493E0,-7.708981633E-1,1.327461481E0
2.431888767E2,-1.534341216E0,-7.357902527E-1,1.207798481E0
2.431989167E2,-1.641861081E0,-7.701694369E-1,1.092306852E0
2.432089877E2,-1.684625149E0,-8.507801294E-1,1.011852503E0
2.432190277E2,-1.686041474E0,-8.988039494E-1,9.477320910E-1
2.432290677E2,-1.705839157E0,-1.004628301E0,9.104238749E-1
2.432391087E2,-1.756748557E0,-1.174689651E0,8.553586006E-1
2.432491487E2,-1.825161219E0,-1.330564380E0,7.954766154E-1
2.432591887E2,-1.847175837E0,-1.291252017E0,6.954540610E-1
2.432692597E2,-1.821037650E0,-1.123247623E0,6.488697529E-1
2.432792997E2,-1.764763832E0,-9.618721604E-1,6.836841106E-1
2.432893407E2,-1.691761851E0,-8.397185802E-1,7.409790754E-1
2.432993807E2,-1.603848338E0,-7.850313783E-1,7.742145658E-1
2.433094207E2,-1.531118274E0,-8.145549297E-1,7.801313400E-1
2.433194917E2,-1.496397376E0,-8.513739109E-1,7.483358979E-1
2.433295317E2,-1.482562542E0,-8.325272202E-1,6.958327889E-1
2.433395835E2,-1.476435542E0,-8.411601782E-1,6.455827951E-1
2.433496245E2,-1.474197745E0,-9.048911929E-1,6.156089306E-1
2.433596645E2,-1.476455450E0,-1.035691261E0,6.353542209E-1
2.433697355E2,-1.491017103E0,-1.218984604E0,6.967883110E-1
2.433797755E2,-1.518680573E0,-1.410557151E0,7.517833114E-1
2.433898155E2,-1.541604280E0,-1.577360988E0,7.945028543E-1
2.433998565E2,-1.549056530E0,-1.708063126E0,8.223570585E-1
2.434098965E2,-1.545611978E0,-1.752353668E0,8.380979300E-1
2.434199365E2,-1.518337011E0,-1.662366390E0,8.381569386E-1
2.434300075E2,-1.459452152E0,-1.528896451E0,8.788234591E-1
2.434400475E2,-1.392874360E0,-1.338415623E0,9.614909291E-1
2.434500885E2,-1.333733201E0,-1.114036798E0,1.062411666E0
2.434601285E2,-1.292035937E0,-9.044760466E-1,1.154092908E0
2.434701685E2,-1.256467581E0,-7.153117061E-1,1.221510768E0
2.434802395E2,-1.218931198E0,-5.401744843E-1,1.257871985E0
2.434902795E2,-1.210951567E0,-4.720298052E-1,1.289201736E0
2.435003205E2,-1.255593061E0,-5.139822364E-1,1.327214599E0
2.435103605E2,-1.330829740E0,-5.753145814E-1,1.359697700E0
2.435204005E2,-1.410431147E0,-6.229818463E-1,1.436593771E0
2.435304405E2,-1.450334787E0,-6.118993759E-1,1.469705582E0
2.435405115E2,-1.434448957E0,-5.990883708E-1,1.396223664E0
2.435505525E2,-1.407779217E0,-7.596998811E-1,1.286940813E0
2.435605925E2,-1.423785329E0,-1.131882548E0,1.208199978E0
2.435706325E2,-1.463573217E0,-1.467310667E0,1.162094712E0
2.435806725E2,-1.530572057E0,-1.673363209E0,1.165205121E0
2.435907435E2,-1.603294134E0,-1.781150103E0,1.224774480E0
2.436007835E2,-1.644419432E0,-1.851644516E0,1.332252741E0
2.436108245E2,-1.634852290E0,-1.965190530E0,1.493441343E0
2.436208645E2,-1.594890833E0,-2.157658100E0,1.681093931E0
2.436309045E2,-1.511007667E0,-2.272482157E0,1.777565360E0
2.436409755E2,-1.404422641E0,-2.212635756E0,1.788823009E0
2.436510155E2,-1.277919531E0,-1.753834367E0,1.753793955E0
2.436610565E2,-1.139306068E0,-1.151998162E0,1.682426453E0
2.436710965E2,-1.012006521E0,-7.496054173E-1,1.693463206E0
2.436811365E2,-9.114999771E-1,-6.175315380E-1,1.726754308E0
2.436911775E2,-8.105731010E-1,-5.158350468E-1,1.730708361E0
2.437012475E2,-7.023156285E-1,-3.901959658E-1,1.777919292E0
2.437112885E2,-6.305807233E-1,-4.998457730E-1,1.893896818E0
2.437213285E2,-5.702618957E-1,-6.477757692E-1,1.980630398E0
2.437313685E2,-5.332426429E-1,-6.844775677E-1,1.961197376E0
2.437414085E2,-5.224454403E-1,-7.286431193E-1,1.864030719E0
2.437514795E2,-5.227895379E-1,-8.551137447E-1,1.727165222E0
2.437615205E2,-5.091882348E-1,-1.002699733E0,1.592857957E0
2.437715605E2,-4.748158455E-1,-1.161139250E0,1.513858676E0
2.437816005E2,-4.225015938E-1,-1.255840182E0,1.505512118E0
2.437916405E2,-3.641983569E-1,-1.184290528E0,1.520560384E0
2.438017115E2,-3.132000566E-1,-9.487009048E-1,1.548583150E0
2.438117515E2,-2.772513926E-1,-4.891314805E-1,1.576444030E0
2.438217925E2,-2.540185452E-1,-9.284263849E-2,1.600452185E0
2.438318325E2,-2.412686795E-1,-1.365959793E-1,1.586055160E0
2.438418725E2,-2.173818499E-1,-2.687577307E-1,1.493782759E0
2.438519135E2,-1.995919347E-1,-4.177235067E-1,1.344943166E0
2.438619835E2,-1.617152393E-1,-6.193454266E-1,1.191100240E0
2.438720245E2,-1.738912165E-1,-6.414381862E-1,1.067406774E0
2.438820645E2,-2.809786201E-1,-5.332024097E-1,9.708855748E-1
2.438921045E2,-3.944655061E-1,-6.680539846E-1,8.741009831E-1
2.439021455E2,-4.201319516E-1,-1.043648005E0,7.782235146E-1
2.439122155E2,-4.038725495E-1,-1.220038176E0,7.600932121E-1
2.439222565E2,-3.541074097E-1,-1.181430578E0,7.548758984E-1
2.439322965E2,-2.980180383E-1,-1.200796604E0,7.730748653E-1
2.439423365E2,-2.231681198E-1,-1.254101634E0,7.976241112E-1
2.439523765E2,-1.614922285E-1,-1.151108623E0,8.061677814E-1
2.439624475E2,-1.237398684E-1,-1.032422781E0,8.368152380E-1
2.439724885E2,-1.125953346E-1,-9.920273423E-1,8.972601891E-1
2.439825285E2,-1.107850745E-1,-9.995620251E-1,9.700726867E-1
2.439925685E2,-9.401036054E-2,-9.754707813E-1,1.015741706E0
2.440026085E2,-5.428506806E-2,-9.065650702E-1,1.036371708E0
2.440126495E2,-5.017921329E-3,-8.406500220E-1,1.039827943E0
2.440227195E2,4.533666000E-2,-8.334861994E-1,1.009934187E0
2.440327605E2,8.436901867E-2,-9.301842451E-1,9.620010257E-1
2.440428005E2,1.089101657E-1,-1.103088856E0,9.378824830E-1
2.440528405E2,1.373916119E-1,-1.219711661E0,9.360254407E-1
2.440628815E2,1.627008021E-1,-1.307499051E0,9.578511715E-1
2.440729515E2,1.899907440E-1,-1.335466266E0,9.993749857E-1
2.440829925E2,2.178958505E-1,-1.302547097E0,1.057582498E0
2.440930325E2,2.425833493E-1,-1.217401266E0,1.122379899E0
2.441030725E2,2.507316470E-1,-1.126482964E0,1.168345094E0
2.441131135E2,2.443355322E-1,-1.063747644E0,1.179932237E0
2.441231835E2,2.231660485E-1,-1.047443748E0,1.146406054E0
2.441332245E2,1.807512194E-1,-1.106066346E0,1.070352912E0
2.441432645E2,1.191822737E-1,-1.219282269E0,9.762154222E-1
2.441533045E2,5.388289690E-2,-1.305008888E0,8.691379428E-1
2.441633445E2,-2.004778013E-3,-1.320782304E0,7.734177709E-1
2.441733855E2,-4.537275806E-2,-1.264924049E0,7.064784169E-1
2.441834565E2,-7.676905394E-2,-1.150233269E0,6.684446931E-1
2.441934965E2,-9.202177823E-2,-1.003287792E0,6.354523897E-1
2.442035365E2,-9.974309802E-2,-8.486088514E-1,6.187292933E-1
2.442135765E2,-9.787142277E-2,-7.120994925E-1,6.173843741E-1
2.442236175E2,-9.023118019E-2,-6.254866719E-1,5.934520960E-1
2.442336885E2,-8.154448122E-2,-5.900929570E-1,5.298609138E-1
2.442437285E2,-7.377244532E-2,-5.508115292E-1,4.363223314E-1
2.442537685E2,-7.320731878E-2,-4.706436694E-1,3.109185994E-1
2.442638085E2,-7.564353198E-2,-3.545721471E-1,1.732726991E-1
2.442738495E2,-9.224753827E-2,-2.200497389E-1,3.171237558E-2
2.442839195E2,-9.691371024E-2,-8.780654520E-2,-8.194055408E-2
2.442939605E2,-8.205834031E-2,1.965120435E-2,-1.382834464E-1
2.443040005E2,-5.389662832E-2,9.697312117E-2,-1.371097267E-1
2.443140405E2,-1.470048912E-2,1.565296501E-1,-1.007538587E-1
2.443240815E2,2.331084572E-2,1.826996505E-1,-6.081781909E-2
2.443341215E2,4.449709132E-2,1.847185940E-1,-3.612445667E-2
2.443442093E2,3.511201590E-2,1.362444460E-1,-1.032455359E-2
2.443542493E2,1.850996166E-3,5.774244666E-2,-9.012240916E-4
2.443642893E2,-4.635137320E-2,-2.357153222E-2,-1.074440032E-2
2.443743303E2,-9.586886317E-2,-9.065815806E-2,-4.030761868E-2
2.443843703E2,-1.346254498E-1,-1.384380758E-1,-8.432048559E-2
2.443944413E2,-1.580330431E-1,-1.710029393E-1,-1.051187068E-1
2.444044813E2,-1.605836153E-1,-1.828949600E-1,-8.851862699E-2
2.444145213E2,-1.526133120E-1,-1.626773179E-1,-4.848598689E-2
2.444245613E2,-1.463235170E-1,-1.174463928E-1,1.497401111E-2
2.444346023E2,-1.373851597E-1,-4.686490819E-2,5.913268402E-2
2.444446733E2,-1.285614073E-1,3.136868775E-2,5.315754935E-2
2.444547133E2,-1.132269278E-1,6.908703595E-2,5.140944943E-2
2.444647533E2,-8.808491379E-2,8.021015674E-2,7.598776370E-2
2.444747933E2,-6.467945874E-2,7.175275683E-2,9.768693149E-2
2.444848343E2,-4.075904936E-2,4.414780810E-2,1.168858632E-1
2.444948743E2,-1.925002784E-2,1.916096732E-2,1.343476772E-1
2.445049453E2,-1.639636233E-3,2.563038841E-2,1.523396671E-1
2.445149853E2,-7.559992373E-4,3.320335224E-2,1.697980165E-1
2.445250253E2,-1.725323871E-2,5.366776139E-2,1.752499789E-1
2.445350663E2,-4.167948291E-2,9.068809450E-2,1.621924937E-1
